Internal_ID,MBLU,Block,Lot,Unit,Location,Primary_Use,Bldg_,Stories,Living_AreaGBA,Heat_Type_Desc,Line_
4170,    132,     67,      0,       ,38 HIDDEN VALLEY RD,1010,1,2,2722,Forced Air-Duc,1
4171,    132,     58,      0,       ,82 HIDDEN VALLEY RD,1010,1,2,3479,Forced Air-Duc,1
4172,    132,     57,      0,       ,106 HIDDEN VALLEY RD,1010,1,2,3642,Hot Water,1
4173,    132,     56,      0,       ,116 HIDDEN VALLEY RD,1010,1,2,4083,Hot Water,1
4174,    132,     54,      0,       ,131 HIDDEN VALLEY RD,1010,1,2,3758,Hot Water,1
4175,    132,     53,      0,       ,123 HIDDEN VALLEY RD,1010,1,1.75,3020,Hot Water,1
4176,    132,     52,      0,       ,113 HIDDEN VALLEY RD,1010,1,2,3387,Hot Water,1
4177,    132,     51,      0,       ,103 HIDDEN VALLEY RD,1010,1,2,3139,Hot Water,1
4178,    251,     49,      0,       ,2 FOREST DR,1010,1,2,4223,Forced Air-Duc,1
4179,    251,     48,      0,       ,6 FOREST DR,1010,1,1,2898,Forced Air-Duc,1
4180,    251,     47,      0,       ,4 PAUGUS TRL,1010,1,2,4102,Forced Air-Duc,1
4181,    251,     46,      0,       ,10 FOREST DR,1010,1,1.75,3424,Forced Air-Duc,1
4182,    251,     45,      0,       ,30 PAUGUS TRL ,1010,1,2,5236,Forced Air-Duc,1
4183,    251,     44,      0,       ,24 PAUGUS TRL,1010,1,2,4005,Forced Air-Duc,1
4184,    251,     43,      0,       ,36 PAUGUS TRL,1010,1,2,3960,Forced Air-Duc,1
4185,    251,     42,      0,       ,42 PAUGUS TRL ,1010,1,2,4514,Forced Air-Duc,1
4186,    251,     41,      0,       ,37 PAUGUS TRL ,1010,1,2,4060,Forced Air-Duc,1
4187,    251,     40,      0,       ,33 PAUGUS TRL ,1010,1,2,2604,Forced Air-Duc,1
4188,    251,     39,      0,       ,27 PAUGUS TRL ,1010,1,2,4362,Forced Air-Duc,1
4189,    251,     38,      0,       ,7 PAUGUS TRL,1010,1,2,3548,Hot Water,1
4190,    251,     37,      0,       ,16 FOREST DR,1010,1,2,3496,Forced Air-Duc,1
4191,    251,     36,      0,       ,6 WINDING WAY,1010,1,2,5850,Hot Air-no Duc,1
4192,    251,     35,      0,       ,12 WINDING WAY,1010,1,2,3104,Forced Air-Duc,1
4193,    251,     34,      0,       ,16 WINDING WAY,1010,1,2,5272,Forced Air-Duc,1
4194,    251,     33,      0,       ,22 WINDING WAY,1010,1,2,3892,Forced Air-Duc,1
4195,    251,     32,      0,       ,28 WINDING WAY,1010,1,2,3664,Forced Air-Duc,1
4196,    251,     31,      0,       ,34 WINDING WAY,1010,1,2,4324,Forced Air-Duc,1
4197,    251,     30,      0,       ,33 WINDING WAY,1010,1,2,3256,Forced Air-Duc,1
4199,    251,     28,      0,       ,11 WINDING WAY,1010,1,2,2626,Forced Air-Duc,1
4200,    251,     27,      0,       ,5 WINDING WAY,1010,1,2,4064,Hot Water,1
4201,    251,     26,      0,       ,17 FOREST DR,1010,1,2,3588,Hot Air-no Duc,1
4202,    251,     25,      0,       ,15 FOREST DR,1010,1,2,3340,Hot Air-no Duc,1
4203,    251,     24,      0,       ,9 FOREST DR,1010,1,2,3364,Forced Air-Duc,1
4204,    251,     23,      0,       ,5 FOREST DR,1010,1,1.75,3425,Forced Air-Duc,1
4205,    251,     18,      0,       ,27 FOREST DR,1010,1,2,3697,Forced Air-Duc,1
4206,    251,     21,      0,       ,150 DUCK POND DR,1010,1,2,2747,Forced Air-Duc,1
4207,    251,     20,      0,       ,162 DUCK POND DR,1010,1,2,4104,Forced Air-Duc,1
4208,    251,     19,      0,       ,174 DUCK POND DR,1010,1,2,4460,Forced Air-Duc,1
4209,    251,     17,      0,       ,42 FOREST DR,1010,1,2,4190,Forced Air-Duc,1
4210,    251,     16,      0,       ,26 FOREST DR,1010,1,2,3904,Forced Air-Duc,1
4211,    251,     15,      0,       ,182 DUCK POND DR,1010,1,2,3490,Forced Air-Duc,1
4212,    251,     14,      0,       ,184 DUCK POND DR,1010,1,2,4177,Forced Air-Duc,1
4213,    251,     13,      0,       ,190 DUCK POND DR,1010,1,2,3651,Forced Air-Duc,1
4214,    251,     12,      0,       ,196 DUCK POND DR,1010,1,2,4197,Forced Air-Duc,1
4215,    251,     11,      0,       ,192 DUCK POND DR,1010,1,2,3092,Forced Air-Duc,1
4216,    251,     10,      0,       ,194 DUCK POND DR,1010,1,2,3558,Forced Air-Duc,1
4217,    251,      9,      0,       ,198 DUCK POND DR,1010,1,2,3763,Forced Air-Duc,1
4218,    251,      8,      0,       ,200 DUCK POND DR ,1010,1,2,4078,Forced Air-Duc,1
4219,    251,      7,      0,       ,204 DUCK POND DR,1010,1,1.5,3674,Forced Air-Duc,1
4220,    251,      6,      0,       ,199 DUCK POND DR,1010,1,1.5,3320,Forced Air-Duc,1
4221,    251,      5,      0,       ,195 DUCK POND DR,1010,1,2,3412,Forced Air-Duc,1
4222,    251,      4,      0,       ,193 DUCK POND DR,1010,1,2,3733,Forced Air-Duc,1
4223,    251,      3,      0,       ,191 DUCK POND DR,1010,1,2,3774,Forced Air-Duc,1
4224,    251,      2,      0,       ,187 DUCK POND DR,1010,1,2,3410,Hot Water,1
4225,    251,      1,      0,       ,181 DUCK POND DR,1010,1,2,3448,Forced Air-Duc,1
4226,    131,     11,      0,       ,173 DUCK POND DR,1010,1,2,3328,Forced Air-Duc,1
4227,    131,     10,      0,       ,2 LITTLE HOLLOW LN,1010,1,2,4150,Forced Air-Duc,1
4228,    131,      9,      0,       ,4 LITTLE HOLLOW LN,1010,1,2,2976,Forced Air-Duc,1
4229,    131,      8,      0,       ,6 LITTLE HOLLOW LN,1010,1,2,5964,Forced Air-Duc,1
4230,    131,      7,      0,       ,7 LITTLE HOLLOW LN,1010,1,2,4823,Forced Air-Duc,1
4231,    131,      6,      0,       ,5 LITTLE HOLLOW LN,1010,1,1,4581,Forced Air-Duc,1
4231,    131,      6,      0,       ,5 LITTLE HOLLOW LN,1010,2,1.75,2160,Forced Air-Duc,1
4232,    131,      5,      0,       ,3 LITTLE HOLLOW LN,1010,1,2,6007,Forced Air-Duc,1
4233,    131,      4,      0,       ,1 LITTLE HOLLOW LN,1010,1,2,3868,Forced Air-Duc,1
4234,    131,      3,      0,       ,151 DUCK POND DR,1010,1,2,5434,Radiant,1
4241,    136,     36,      0,       ,256 HAYDEN RD,1010,1,2,4282,Forced Air-Duc,1
4242,    136,     41,      0,       ,220 HAYDEN RD,1010,1,2,3194,Forced Air-Duc,1
4243,    136,     29,      0,       ,27 MADELINE DR,1010,1,2,2770,Forced Air-Duc,1
4244,    136,     28,      0,       ,17 MADELINE DR,1010,1,2,3353,Forced Air-Duc,1
4245,    136,     27,      0,       ,219 HAYDEN RD,1010,1,2,3515,Forced Air-Duc,1
4246,    136,     40,      0,       ,230 HAYDEN RD,1010,1,2,3182,Forced Air-Duc,1
4247,    136,     39,      0,       ,244 HAYDEN RD,1010,1,2,2908,Forced Air-Duc,1
4248,    136,     38,      0,       ,254 HAYDEN RD,1010,1,2,3107,Forced Air-Duc,1
4249,    136,     35,      0,       ,253 HAYDEN RD,1010,1,2,4525,Forced Air-Duc,1
4250,    136,     34,      0,       ,229 HAYDEN RD,1010,1,2,3868,Forced Air-Duc,1
4251,    136,     33,      0,       ,24 MADELINE DR,1010,1,2,3128,Forced Air-Duc,1
4252,    136,     32,      0,       ,30 MADELINE DR,1010,1,2,3500,Forced Air-Duc,1
4253,    136,     31,      0,       ,37 MADELINE DR,1010,1,2,4071,Forced Air-Duc,1
4254,    136,     47,      0,       ,162 HAYDEN RD,1010,1,2,3874,Hot Air-no Duc,1
4255,    136,     46,      0,       ,178 HAYDEN RD ,1010,1,1,1630,Electr Basebrd,1
4256,    136,     42,      0,       ,210 HAYDEN RD,1010,1,2,2448,Electr Basebrd,1
4260,    136,     45,      0,       ,188 HAYDEN RD,1010,1,1,1248,Electr Basebrd,1
4262,    136,     48,      0,       ,150 HAYDEN RD,1010,1,1.5,1670,Hot Water,1
4264,    136,     51,      0,       ,124 HAYDEN RD,1010,1,2,4366,Forced Air-Duc,1
4265,    251,     56,      0,       ,39 ACORN PATH,1010,1,2,4246,Forced Air-Duc,1
4266,    251,     55,      0,       ,31 ACORN PATH,1010,1,2,2421,Forced Air-Duc,1
4267,    251,     54,      0,       ,21 ACORN PATH,1010,1,2,2784,Hot Water,1
4268,    251,     53,      0,       ,17 ACORN PATH,1010,1,2,2332,Hot Water,1
4269,    251,     52,      0,       ,15 ACORN PATH,1010,1,2,3032,Forced Air-Duc,1
4270,    251,     64,      0,       ,18 ACORN PATH,1010,1,2,2252,Hot Water,1
4271,    251,     63,      0,       ,26 ACORN PATH,1010,1,2,2755,Hot Water,1
4272,    251,     62,      0,       ,36 ACORN PATH,1010,1,2,3137,Hot Water,1
4273,    251,     61,      0,       ,42 ACORN PATH,1010,1,1,2394,Forced Air-Duc,1
4274,    251,     60,      0,       ,46 ACORN PATH,1010,1,2,3582,Hot Water,1
4275,    251,     59,      0,       ,45 ACORN PATH,1010,1,1.75,3281,Forced Air-Duc,1
4276,    251,     58,      0,       ,43 ACORN PATH,1010,1,2,5123,Forced Air-Duc,1
4277,    136,     10,      0,       ,149 HAYDEN RD,1010,1,1.75,3087,Forced Air-Duc,1
4278,    136,     50,      0,       ,138 HAYDEN RD,1010,1,1.75,2145,Forced Air-Duc,1
4279,    137,      2,      0,       ,11 AUTUMN LEAF DR,1010,1,1,1846,Hot Water,1
4280,    136,     52,      0,       ,122 HAYDEN RD,1010,1,2,2316,Forced Air-Duc,1
4281,    136,      9,      0,       ,145 HAYDEN RD,1010,1,2,1568,Hot Water,1
4282,    132,      6,      0,       ,85 HUBBARD LN,1013,1,1,1880,Forced Air-Duc,1
4283,    132,      5,      0,       ,55 HUBBARD LN,1013,1,1,560,None,1
4284,    132,      4,      0,       ,88 SHELTERS RD,1013,1,1,736,None,1
4285,    132,      3,      0,       ,94 SHELTERS RD,1013,1,1,952,Hot Water,1
4287,    132,      8,      0,       ,28 HUBBARD LN,1010,1,1.75,3311,Forced Air-Duc,1
4288,    132,      9,      0,       ,18 HUBBARD LN,1010,1,2,2316,Hot Water,1
4289,    132,     10,      0,       ,74 SHELTERS RD,1010,1,2,2575,Hot Water,1
4290,    121,     37,      0,       ,69 SHELTERS RD,1010,1,1.75,2994,Hot Water,1
4291,    132,     12,      0,       ,35 WHILEY RD ,1010,1,2,3184,Hot Water,1
4295,    133,      2,      0,       ,2 SHELTERS RD,1010,1,2,3320,Forced Air-Duc,1
4300,    133,     10,      0,       ,777 BOSTON RD,0130,1,1.5,1507,Hot Water,1
4302,    133,     12,      0,       ,15 FORGE VILLAGE RD,1040,1,2,2316,Hot Water,1
4304,    133,     13,      0,       ,33 FORGE VILLAGE RD,1010,1,2,2028,Forced Air-Duc,1
4305,    133,     14,      0,       ,43 FORGE VILLAGE RD,1040,1,2,2671,Forced Air-Duc,1
4306,    133,     15,      0,       ,49 FORGE VILLAGE RD,1010,1,2,2454,Forced Air-Duc,1
4307,    133,     16,      0,       ,59 FORGE VILLAGE RD,1010,1,2,1802,Forced Air-Duc,1
4308,    133,      8,      0,       ,18 WHILEY RD,1010,1,2,3292,Hot Water,1
4309,    133,      7,      0,       ,20 WHILEY RD,1010,1,2,3232,Hot Water,1
4310,    132,     48,      0,       ,59 HIDDEN VALLEY RD,1010,1,2,3338,Hot Water,1
4311,    132,     47,      0,       ,41 HIDDEN VALLEY RD,1010,1,2,4114,Forced Air-Duc,1
4312,    132,     46,      0,       ,35 HIDDEN VALLEY RD,1010,1,2,3036,Forced Air-Duc,1
4313,    133,      6,      0,       ,26 WHILEY RD,1010,1,2,1836,Hot Water,1
4314,    132,     45,      0,       ,3 HIDDEN VALLEY RD,1010,1,3,4194,Hot Water,1
4315,    132,     44,      0,       ,68 WHILEY RD,1010,1,2,3056,Hot Water,1
4316,    132,     43,      0,       ,82 WHILEY RD,1010,1,2,3937,Hot Water,1
4317,    132,     71,      0,       ,4 HIDDEN VALLEY RD,1010,1,2,3118,Hot Water,1
4319,    132,     69,      0,       ,24 HIDDEN VALLEY RD,1010,1,2,4453,Forced Air-Duc,1
4321,    132,     65,      0,       ,74 NEW POND RD,1010,1,2,3171,Hot Water,1
4322,    132,     64,      0,       ,82 NEW POND RD,1010,1,2,5110,Hot Water,1
4323,    133,     18,      0,       ,65 FORGE VILLAGE RD,1010,1,2,2682,Forced Air-Duc,1
4324,    133,     24,      0,       ,62 NEW POND RD,1010,1,2,3374,Hot Water,1
4325,    133,     19,      0,       ,79 FORGE VILLAGE RD,1010,1,1,1248,Forced Air-Duc,1
4327,    133,     20,      0,       ,5 NEW POND RD,1010,1,1.75,4023,Forced Air-Duc,1
4328,    133,     21,      0,       ,21 NEW POND RD,1010,1,2,3028,Forced Air-Duc,1
4329,    133,     22,      0,       ,33 NEW POND RD,1010,1,2,3242,Forced Air-Duc,1
4330,    133,     27,      0,       ,34 NEW POND RD,1010,1,2,3907,Hot Water,1
4331,    133,     28,      0,       ,26 NEW POND RD,1010,1,2,2947,Hot Water,1
4332,    133,     29,      0,       ,18 NEW POND RD,1010,1,2,3394,Forced Air-Duc,1
4333,    133,     30,      0,       ,6 NEW POND RD ,1010,1,2,3050,Forced Air-Duc,1
4339,    136,      8,      0,       ,133 HAYDEN RD,1010,1,1.75,1987,Hot Water,1
4340,    136,      7,      0,       ,131 HAYDEN RD,1010,1,1.75,2042,Hot Water,1
4341,    136,      6,      0,       ,125 HAYDEN RD,1010,1,2,1728,Hot Water,1
4342,    136,      5,      0,       ,121-A-B HAYDEN RD,1040,1,2,2480,Hot Water,1
4343,    136,      4,      0,       ,117 HAYDEN RD,1040,1,2,2240,Electr Basebrd,1
4345,    135,     21,      0,       ,245 FORGE VILLAGE RD,1040,1,2,4604,Forced Air-Duc,1
4348,    135,      1,      0,       ,119 FORGE VILLAGE RD ,1090,1,1,1008,Forced Air-Duc,1
4348,    135,      1,      0,       ,119 FORGE VILLAGE RD ,1090,2,1,820,Forced Air-Duc,1
4349,    131,     23,      0,       ,215 WHILEY RD,1013,1,1,4364,Forced Air-Duc,1
4350,    135,      2,      0,       ,7 ORION WAY,1010,1,2,2310,Electr Basebrd,1
4353,    135,      8,      0,       ,175 FORGE VILLAGE RD,1010,1,1.75,992,Forced Air-Duc,1
4354,    135,      7,      0,       ,165 FORGE VILLAGE RD,1010,1,2,3006,Hot Water,1
4355,    135,      6,      0,       ,149 FORGE VILLAGE RD,1010,1,2,1851,Forced Air-Duc,1
4356,    135,      5,      0,       ,139 FORGE VILLAGE RD,1040,1,1.75,3807,Forced Air-Duc,1
4357,    135,      9,      0,       ,181 FORGE VILLAGE RD,1040,1,2,1575,Steam,1
4358,    135,     11,      0,       ,189 FORGE VILLAGE RD,1010,1,2,2008,Forced Air-Duc,1
4360,    135,     13,      0,       ,213 FORGE VILLAGE RD,1010,1,2.5,2706,Hot Water,1
4361,    135,     14,      0,       ,217 FORGE VILLAGE RD,1010,1,1,1104,Forced Air-Duc,1
4362,    135,     15,      0,       ,219 FORGE VILLAGE RD ,1010,1,1.5,1373,Forced Air-Duc,1
4363,    135,     16,      0,       ,221 FORGE VILLAGE RD ,1010,1,1,1196,Hot Water,1
4364,    135,     17,      0,       ,227 FORGE VILLAGE RD,1010,1,1,1304,Forced Air-Duc,1
4365,    135,     18,      0,       ,235 FORGE VILLAGE RD,1010,1,1,1120,Forced Air-Duc,1
4366,    131,     22,      0,       ,213 WHILEY RD,1013,1,2,1145,Forced Air-Duc,1
4369,    136,     11,      0,       ,9 CARMICHAEL WAY,1010,1,2,2576,Hot Water,1
4370,    136,     20,      0,       ,44 CARMICHAEL WAY,1010,1,2,3065,Forced Air-Duc,1
4371,    136,     21,      0,       ,34 CARMICHAEL WAY,1010,1,2,2264,Hot Water,1
4372,    136,     22,      0,       ,24 CARMICHAEL WAY,1010,1,2,2993,Forced Air-Duc,1
4373,    136,     23,      0,       ,20 CARMICHAEL WAY,1010,1,2,2416,Forced Air-Duc,1
4374,    136,     24,      0,       ,6 CARMICHAEL WAY,1010,1,2,2216,Hot Water,1
4375,    136,     25,      0,       ,201 HAYDEN RD,1010,1,2,2633,Hot Water,1
4376,    136,     26,      0,       ,211 HAYDEN RD,1010,1,2,2728,Hot Water,1
4377,    136,     12,      0,       ,15 CARMICHAEL WAY,1010,1,2,2512,Forced Air-Duc,1
4378,    136,     13,      0,       ,27 CARMICHAEL WAY,1010,1,2,2494,Hot Water,1
4379,    136,     14,      0,       ,37 CARMICHAEL WAY,1010,1,2,2563,Hot Water,1
4380,    136,     15,      0,       ,49 CARMICHAEL WAY,1010,1,2,2341,Hot Water,1
4381,    136,     16,      0,       ,51 CARMICHAEL WAY,1010,1,2,2582,Forced Air-Duc,1
4382,    136,     17,      0,       ,53 CARMICHAEL WAY,1010,1,2,2632,Hot Water,1
4383,    136,     18,      0,       ,57 CARMICHAEL WAY,1010,1,2,2354,Forced Air-Duc,1
4384,    136,     19,      0,       ,48 CARMICHAEL WAY,1010,1,1.5,2578,Hot Water,1
4385,    138,      2,      0,       ,299 FORGE VILLAGE RD,1010,1,1,1552,Forced Air-Duc,1
4386,    135,     19,      0,       ,239 FORGE VILLAGE RD,1010,1,1.75,1476,Forced Air-Duc,1
4388,    135,     23,      0,       ,261 FORGE VILLAGE RD,1010,1,2,1880,Hot Water,1
4389,    135,     25,      0,       ,279 FORGE VILLAGE RD,1010,1,1,1548,Hot Water,1
4392,    135,     24,      0,       ,273 FORGE VILLAGE RD,1040,1,2,2484,Electr Basebrd,1
4393,    138,      3,      0,       ,1 HAYDEN RD,1010,1,2,2540,Forced Air-Duc,1
4394,    137,      3,      0,       ,27 AUTUMN LEAF DR ,1010,1,2,1872,Electr Basebrd,1
4395,    136,     53,      0,       ,112 HAYDEN RD,1040,1,2,2312,Forced Air-Duc,1
4396,    136,     55,      0,       ,90 HAYDEN RD,1010,1,1.75,2677,Forced Air-Duc,1
4397,    136,     54,      0,       ,106 HAYDEN RD,1010,1,2,3122,Hot Water,1
4398,    137,     10,      0,       ,23 LABBE RD,1010,1,1.75,1315,Forced Air-Duc,1
4399,    137,     11,      0,       ,28 LABBE RD,1010,1,1.75,1764,Steam,1
4400,    137,     12,      0,       ,24 LABBE RD,1010,1,1.5,1132,Forced Air-Duc,1
4401,    137,      7,      0,       ,70 HAYDEN RD,1010,1,1,1221,Floor Furnace,1
4402,    137,      6,      0,       ,68 HAYDEN RD,1010,1,2,2120,Hot Water,1
4405,    137,     17,      0,       ,48 HAYDEN RD,1010,1,2,1450,Hot Water,1
4406,    137,     16,      0,       ,6 LABBE RD,1010,1,1.75,1032,Hot Water,1
4408,    131,     21,      0,       ,211 WHILEY RD,1013,1,2,1810,Forced Air-Duc,1
4409,    137,     15,      0,       ,8 LABBE RD,1010,1,2,1968,Forced Air-Duc,1
4448,    138,      7,      0,       ,319 FORGE VILLAGE RD,1110,1,2.5,3664,Hot Water,1
4448,    138,      7,      0,       ,319 FORGE VILLAGE RD,1110,2,1,1548,Hot Water,1
4449,    138,      4,      0,       ,24 HAYDEN RD,1010,1,1,775,Forced Air-Duc,1
4450,    138,      5,      0,       ,16 HAYDEN RD,1010,1,1,1086,Hot Water,1
4451,    138,      6,      0,       ,14 HAYDEN RD,1010,1,1,880,Hot Water,1
4452,    138,      8,      0,       ,323 FORGE VILLAGE RD,1010,1,2,2256,Hot Water,1
4455,    238,      2,      0,       ,980 BOSTON RD,1090,1,1,784,Hot Water,1
4455,    238,      2,      0,       ,980 BOSTON RD,1090,2,1.75,3537,Forced Air-Duc,1
4456,    238,      3,      0,       ,972 BOSTON RD,1010,1,2,3134,Forced Air-Duc,1
4458,    131,     20,      0,       ,209 WHILEY RD,1013,1,1,664,Forced Air-Duc,1
4461,    133,     51,      0,       ,823 BOSTON RD,1040,1,1,2468,Forced Air-Duc,1
4462,    133,     50,      0,       ,817 BOSTON RD,1010,1,1.75,1478,Forced Air-Duc,1
4463,    133,     41,      0,       ,58 FORGE VILLAGE RD,1010,1,1,1464,Hot Water,1
4464,    133,     42,      0,       ,54 FORGE VILLAGE RD ,1010,1,1,1431,Forced Air-Duc,1
4465,    133,     43,      0,       ,48 FORGE VILLAGE RD,1010,1,1.75,2629,Forced Air-Duc,1
4466,    133,     48,      0,       ,26 FORGE VILLAGE RD,1010,1,1,1112,Hot Water,1
4467,    133,     47,      0,       ,12 DOROTHY PL,1040,1,2,1960,Hot Water,1
4468,    133,     44,      0,       ,15 DOROTHY PL ,1110,1,2,3552,Electr Basebrd,1
4469,    133,     45,      0,       ,26 DOROTHY PL ,1010,1,2,2472,Hot Water,1
4470,    133,     46,      0,       ,20 DOROTHY PL,1010,1,1.5,1536,Hot Water,1
4471,    133,     53,      0,       ,843 BOSTON RD ,1110,1,2,4680,Hot Water,1
4472,    133,     52,      0,       ,839 BOSTON RD,1010,1,1.75,1749,Hot Water,1
4473,    134,      5,      0,       ,855 BOSTON RD,1010,1,1.5,2378,Forced Air-Duc,1
4474,    133,     40,      0,       ,68 FORGE VILLAGE RD,1010,1,1,912,Forced Air-Duc,1
4478,    133,     37,      0,       ,12 FLETCHER HILL LN,1010,1,2,2741,Forced Air-Duc,1
4479,    133,     32,      0,       ,15 FLETCHER HILL LN,1010,1,2,2900,Forced Air-Duc,1
4481,    133,     36,      0,       ,16 FLETCHER HILL LN,1010,1,1.75,3070,Hot Water,1
4482,    133,     35,      0,       ,22 FLETCHER HILL LN,1010,1,2,2989,Forced Air-Duc,1
4483,    133,     34,      0,       ,42 FLETCHER HILL LN,1010,1,2,3615,Hot Water,1
4484,    134,      4,      0,       ,46 FLETCHER HILL LN,1010,1,2,2607,Hot Water,1
4485,    134,      3,      0,       ,50 FLETCHER HILL LN,1010,1,2,3507,Hot Water,1
4486,    134,      2,      0,       ,49 FLETCHER HILL LN,1010,1,2,5296,Forced Air-Duc,1
4487,    134,      1,      0,       ,45 FLETCHER HILL LN,1010,1,1.75,2800,Hot Water,1
4488,    133,     33,      0,       ,37 FLETCHER HILL LN ,1010,1,2,2480,Forced Air-Duc,1
4489,    133,     31,      0,       ,112 FORGE VILLAGE RD,1010,1,1,1176,Forced Air-Duc,1
4490,    133,     39,      0,       ,80 FORGE VILLAGE RD ,1010,1,2,2562,Forced Air-Duc,1
4491,    134,     24,      0,       ,18 SUNSET RD,1010,1,2,2244,Forced Air-Duc,1
4493,    134,     22,      0,       ,34 SUNSET RD,1010,1,1,1044,Electr Basebrd,1
4494,    134,     16,      0,       ,19 BAYBERRY RD,1010,1,1.75,3520,Hot Water,1
4495,    253,     14,      0,       ,21 BAYBERRY RD,1010,1,2,2288,Electr Basebrd,1
4496,    253,     15,      0,       ,25 BAYBERRY RD,1010,1,2,2786,Electr Basebrd,1
4497,    253,     16,      0,       ,31 BAYBERRY RD,1010,1,1.75,2586,Hot Water,1
4498,    253,     17,      0,       ,32 A-B BAYBERRY RD,1010,1,2,3192,Hot Water,1
4499,    253,     18,      0,       ,26 BAYBERRY RD,1010,1,2,2272,Electr Basebrd,1
4500,    253,     19,      0,       ,20 BAYBERRY RD,1010,1,1.75,2649,Hot Water,1
4501,    253,     20,      0,       ,14 BAYBERRY RD,1010,1,2,2474,Forced Air-Duc,1
4502,    134,     17,      0,       ,10 BAYBERRY RD,1010,1,2,2272,Radiant,1
4503,    253,     22,      0,       ,55 SUNSET RD,1010,1,1.75,2002,Hot Water,1
4504,    134,     21,      0,       ,50 SUNSET RD,1010,1,1,1304,Hot Water,1
4505,    134,     20,      0,       ,56 SUNSET RD,1010,1,1,1002,Electr Basebrd,1
4506,    253,     21,      0,       ,53 SUNSET RD,1010,1,1,1436,Forced Air-Duc,1
4507,    134,     19,      0,       ,47 SUNSET RD,1010,1,1,1448,Forced Air-Duc,1
4508,    134,     18,      0,       ,33 SUNSET RD,1010,1,1,2688,Electr Basebrd,1
4509,    134,     13,      0,       ,3 BAYBERRY RD,1010,1,1,1560,Forced Air-Duc,1
4510,    134,     14,      0,       ,9 BAYBERRY RD ,1010,1,2,2120,Electr Basebrd,1
4511,    134,     15,      0,       ,11 BAYBERRY RD,1010,1,2,1900,Hot Water,1
4512,    134,      9,      0,       ,907 BOSTON RD ,1010,1,1,1072,Hot Water,1
4513,    134,     10,      0,       ,915-917 BOSTON RD,1040,1,2,2438,Hot Water,1
4514,    134,     11,      0,       ,15 SUNSET RD,1010,1,1.5,1368,Hot Water,1
4515,    134,     12,      0,       ,27 SUNSET RD,1010,1,1,2166,Hot Water,1
4516,    134,     23,      0,       ,28 SUNSET RD,1010,1,2,3107,Hot Water,1
4518,    134,     26,      0,       ,961 BOSTON RD,1010,1,2,2272,Hot Water,1
4519,    134,     28,      0,       ,963 BOSTON RD,1010,1,2,2572,Hot Water,1
4520,    134,     29,      0,       ,965 BOSTON RD,1010,1,2,2126,Hot Water,1
4521,    134,     25,      0,       ,16 SUNSET RD,1010,1,2,1966,Electr Basebrd,1
4523,    135,     39,      0,       ,206 FORGE VILLAGE RD,1010,1,2,1800,Hot Water,1
4524,    135,     52,      0,       ,37 STONEBRIDGE WAY,1010,1,2,2690,Forced Air-Duc,1
4525,    253,      7,      0,       ,49 STONEBRIDGE WAY ,1010,1,2,3424,Forced Air-Duc,1
4526,    253,      8,      0,       ,59 STONEBRIDGE WAY,1010,1,2,2444,Forced Air-Duc,1
4527,    253,      9,      0,       ,67 STONEBRIDGE WAY,1010,1,2,2835,Forced Air-Duc,1
4528,    253,     10,      0,       ,79 STONEBRIDGE WAY,1010,1,2,2608,Forced Air-Duc,1
4529,    253,     11,      0,       ,89 STONEBRIDGE WAY,1010,1,2,2194,Hot Water,1
4530,    253,     12,      0,       ,56 STONEBRIDGE WAY,1010,1,2,2902,Forced Air-Duc,1
4531,    253,     13,      0,       ,46 STONEBRIDGE WAY,1010,1,2,2608,Forced Air-Duc,1
4532,    135,     53,      0,       ,26 STONEBRIDGE WAY,1010,1,2,2925,Hot Water,1
4533,    135,     42,      0,       ,15 OLD CARRIAGE PATH ,1010,1,2,3309,Forced Air-Duc,1
4534,    135,     41,      0,       ,9 OLD CARRIAGE PATH,1010,1,2,2450,Hot Water,1
4535,    135,     43,      0,       ,17 OLD CARRIAGE PATH,1010,1,2,2187,Hot Water,1
4536,    253,      3,      0,       ,21 OLD CARRIAGE PATH,1010,1,2,2850,Hot Water,1
4537,    253,      4,      0,       ,27 OLD CARRIAGE PATH,1010,1,2,2562,Hot Water,1
4538,    253,      5,      0,       ,26 OLD CARRIAGE PATH,1010,1,2,5397,Forced Air-Duc,1
4539,    135,     44,      0,       ,18 OLD CARRIAGE PATH,1010,1,2,2669,Hot Water,1
4540,    135,     45,      0,       ,14 OLD CARRIAGE PATH,1010,1,1.75,2972,Hot Water,1
4541,    135,     40,      0,       ,7 OLD CARRIAGE PATH,1010,1,1.75,2288,Hot Water,1
4542,    135,     46,      0,       ,4 OLD CARRIAGE PATH,1010,1,2,1872,Hot Water,1
4543,    135,     47,      0,       ,166 FORGE VILLAGE RD,1010,1,2,1764,Hot Water,1
4544,    135,     48,      0,       ,15 STONEBRIDGE WAY,1010,1,2,2186,Hot Water,1
4545,    135,     49,      0,       ,9 STONEBRIDGE WAY,1010,1,2,2358,Hot Water,1
4546,    135,     50,      0,       ,25 STONEBRIDGE WAY ,1010,1,2,5616,Hot Water,1
4547,    135,     51,      0,       ,33 STONEBRIDGE WAY ,1010,1,2,3078,Hot Water,1
4550,    131,     15,      0,       ,207 WHILEY RD,1013,1,2,1728,Electr Basebrd,1
4551,    253,     24,      0,       ,993 BOSTON RD,1010,1,1,1120,Hot Water,1
