Town	Use code	Description	Stories	Stories_Desc	Style	Style Description	Living Area	Heat fuel	Fuel Description	Heat type	Type description
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1452	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1512	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1516	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1520	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1544	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1546	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1551	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1586	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1590	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1591	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1600	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1632	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1636	2	Oil	8	Radiant-Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1645	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1647	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1647	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1662	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1676	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1711	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1729	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1749	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1775	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1820	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1861	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	1901	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2024	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2106	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2164	2	Oil	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2287	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2316	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2340	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2380	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2397	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2453	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2584	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2667	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2676	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2693	7	Propane	3	Hot Air-no Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	2864	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	2	Split-Level	3000	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	3	Colonial	2247	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	3	Colonial	2535	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	3	Colonial	2905	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	696	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	756	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	784	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	824	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	840	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	874	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	888	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	894	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	896	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	924	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	930	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	936	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	941	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	941	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	945	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	950	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	954	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	970	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	982	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	983	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	988	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	994	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	995	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1017	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1019	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1019	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1028	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1030	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1044	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1046	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1058	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1068	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1071	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1075	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1075	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1075	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1080	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1082	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1092	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1092	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1096	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1096	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1104	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1105	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1106	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1107	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1132	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1135	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1135	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1140	7	Propane	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1141	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1142	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1148	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1150	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1155	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1156	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1159	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1160	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1162	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1165	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1165	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1165	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1176	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1179	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1181	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1181	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1182	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1186	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1187	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1190	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1193	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1195	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1206	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1207	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1210	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1210	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1210	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1211	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1212	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1217	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1217	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1218	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1220	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1221	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1222	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1222	3	Gas	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1224	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1236	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1238	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1238	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1241	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1241	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1242	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1242	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1243	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1248	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1252	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1254	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1257	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1258	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1260	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1260	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1264	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1267	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1270	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1271	2	Oil	8	Radiant-Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1277	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1278	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1279	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1286	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1286	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1291	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1294	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1296	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1296	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1299	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1306	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1307	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1310	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1310	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1316	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1317	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1323	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1330	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1333	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1335	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1336	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1339	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1340	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1341	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1342	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1342	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1344	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1344	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1347	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1350	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1351	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1355	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1358	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1374	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1374	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1378	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1378	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1379	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1380	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1380	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1383	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1383	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1390	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1390	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1395	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1397	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1397	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1408	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1410	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1411	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1420	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1421	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1421	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1422	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1430	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1430	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1434	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1439	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1442	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1442	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1442	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1444	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1445	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1451	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1452	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1454	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1456	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1456	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1456	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1457	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1457	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1458	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1461	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1462	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1465	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1469	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1471	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1476	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1478	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1480	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1490	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1506	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1508	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1512	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1512	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1512	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1520	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1521	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1528	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1528	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1540	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1541	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1543	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1545	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1554	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1559	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1559	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1559	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1562	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1568	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1568	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1568	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1571	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1574	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1577	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1578	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1587	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1587	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1594	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1600	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1603	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1606	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1620	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	4	Cape Cod	1623	2	Oil	5	Hot Water
