088-008C                      	702	NEWBURY ST(RT1)-GOOD                    	1	NEWBURY ST (R)                         	          	1R NEWBURY STREET LLC                   	                                        	1R NEWBURY ST                                                                                                                         	PEABODY                                 	MA	01960     	General Office                          	42417/162        	5-Nov-24	LAND + BLDG                             	3500000	1356300	803900	2160200	     	1.71	40660	OFFICE BLDG L/R 1-4S                    	                                        	40660	1	1	04                                      	                                        	          	          	          	          	ELECTRIC                                	                                        	                                        	          	1974	                                        	          	                                        	BR1     	 	01                                      	1	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
088-008X                      	700	NEWBURY ST(RT1)-GOOD                    	1	NEWBURY ST                             	          	AWH PEABODY HOTEL LLC                   	C/O AWH PARTNERS LLC                    	1040 AVE OF THE AMERICAS - 9TH FLOOR                                                                                                  	NEW YORK                                	NY	10018	Hotels                                  	37174/29         	26-Nov-18	LAND + BLDG                             	15555417	3680800	10275700	13956500	     	5.069	129600	HOTEL                                   	                                        	129600	1	2	04                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	2400	1969	                                        	183	                                        	BR1     	 	01                                      	0	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
088-008X                      	700	NEWBURY ST(RT1)-GOOD                    	1	NEWBURY ST                             	          	AWH PEABODY HOTEL LLC                   	C/O AWH PARTNERS LLC                    	1040 AVE OF THE AMERICAS - 9TH FLOOR                                                                                                  	NEW YORK                                	NY	10018	Hotels                                  	37174/29         	26-Nov-18	LAND + BLDG                             	15555417	3680800	10275700	13956500	     	5.069	8158	RESTAURANT                              	                                        	8158	2	2	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1979	                                        	183	                                        	BR1     	 	01                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
088-010                       	704	NEWBURY ST(RT1)-GOOD                    	100	CORPORATE PL                           	          	CORPORATE PLACE MANAGEMENT LLC          	                                        	200 CORPORATE PLACE                                                                                                                   	PEABODY                                 	MA	01960     	General Office                          	42252/73         	1-Aug-24	LAND + BLDG                             	11250000	4368000	4937300	9305300	     	7.72	49620	OFFICE BLDG H-R 5ST                     	                                        	49620	1	2	05                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1984	                                        	          	                                        	BR1     	 	12	1	                                        	   	   	YES	   	   	   	   	   	YES	   	YES	   	   
088-010                       	704	NEWBURY ST(RT1)-GOOD                    	100	CORPORATE PL                           	          	CORPORATE PLACE MANAGEMENT LLC          	                                        	200 CORPORATE PLACE                                                                                                                   	PEABODY                                 	MA	01960     	General Office                          	42252/73         	1-Aug-24	LAND + BLDG                             	11250000	4368000	4937300	9305300	     	7.72	48150	OFFICE BLDG L/R 1-4S                    	                                        	48150	2	2	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1984	                                        	          	                                        	BR1     	 	03                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
088-013                       	705	NEWBURY ST(RT1)-GOOD                    	14	NEWBURY ST                             	          	GTY MA/NH LEASING INC                   	CO GETTY REALTY CORP                    	TWO JERICHO PLAZA - WING C SUITE 110                                                                                                  	JERICHO                                 	NY	11753-1681	Automotive Gas Sales & Service          	30340/145        	8-Apr-11	LAND + BLDG                             	625246	877500	433800	1311300	     	1.5	1605	GAS STATION                             	                                        	1605	1	1	01                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1967	                                        	          	                                        	BR1     	 	03                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
088-014                       	706	FOREST/DEARBORN                         	11	DEARBORN RD                            	          	JEOL U S A INC                          	                                        	11 DEARBORN RD                                                                                                                        	PEABODY                                 	MA	01960     	General Office                          	                 	1-Mar-87	LAND + BLDG                             	3000000	1501900	1176300	2678200	     	5.374	29768	OFFICE BLDG L/R 1-4S                    	                                        	29768	1	1	02                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	3050	1979	                                        	          	                                        	DDD     	 	10	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
088-500                       	                              	NEWBURY ST(RT1)-GOOD                    	23	NEWBURY ST                             	1	SKAG LLC                                	                                        	82 ANDOVER ST                                                                                                                         	PEABODY                                 	MA	01960     	Commercial Condominium                  	39580/199        	26-Feb-21	BLDG ONLY                               	1	0	961300	961300	     	          	2436	CONV STORE W GAS                        	                                        	2436	2	2	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	2001	                                        	          	                                        	BR1     	 	03                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
088-501                       	                              	NEWBURY ST(RT1)-GOOD                    	25	NEWBURY ST                             	2	KOUZIN 7 LLC                            	ATTN: ALEXANDER ATHANAS MGR             	186 GUNSTOCK HILL RD                                                                                                                  	GILFORD                                 	NH	03249     	Commercial Condominium                  	34455/310        	20-Oct-15	LAND + BLDG                             	2500000	0	1225100	1225100	     	          	8940	RETAIL SINGLE OCCUP                     	                                        	8940	1	2	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	3680	1981	                                        	          	                                        	BR1     	 	03                                      	1	                                        	   	   	   	   	   	   	   	   	YES	   	YES	   	   
089-004                       	708	FOREST/DEARBORN                         	0	FARM AVE                               	          	CITY OF PEABODY                         	CITY DUMP                               	24 LOWELL ST                                                                                                                          	PEABODY                                 	MA	01960     	Vacant - Selectman/City Council         	                 	           	                                        	          	5709600	82400	5792000	     	10.73	672	WAREHOUSE                               	                                        	672	1	1	01                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	2006	                                        	          	                                        	DDD     	 	03                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
089-006A                      	710	FOREST/DEARBORN                         	801	JUBILEE DR                             	          	HLF PEABODY LLC                         	                                        	183 INTERNATIONAL DRIVE                                                                                                               	PORTSMOUTH                              	NH	03801     	"Storage, Warehouses And Distribution    "	33189/355        	31-Mar-14	LAND + BLDG                             	8650000	4056000	9210600	13266600	     	7.55	122282	COLD STORAGE FACILITY                   	                                        	122282	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1996	                                        	          	                                        	DDD     	 	08                                      	1	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	24054	APARTMENTS-HRISE                        	                                        	24054	1	19	03                                      	                                        	26	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	34323	APARTMENTS-HRISE                        	                                        	34323	2	19	03                                      	                                        	40	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	50725	APARTMENTS-HRISE                        	                                        	50725	3	19	03                                      	                                        	62	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	32356	APARTMENTS-HRISE                        	                                        	32356	4	19	03                                      	                                        	50	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	38433	APARTMENTS-HRISE                        	                                        	38433	5	19	03                                      	                                        	60	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	19126	APARTMENTS-HRISE                        	                                        	19126	6	19	03                                      	                                        	24	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	48273	APARTMENTS-HRISE                        	                                        	48273	7	19	03                                      	                                        	52	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	50725	APARTMENTS-HRISE                        	                                        	50725	8	19	03                                      	                                        	62	          	          	          	HOT AIR                                 	                                        	                                        	          	2009	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	48273	APARTMENTS-HRISE                        	                                        	48273	9	19	03                                      	                                        	52	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	37374	APARTMENTS-HRISE                        	                                        	37374	10	19	03                                      	                                        	44	          	          	          	HOT AIR                                 	                                        	                                        	          	2006	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	YES	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	48273	APARTMENTS-HRISE                        	                                        	48273	11	19	03                                      	                                        	52	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	38400	APARTMENTS-HRISE                        	                                        	38400	12	19	03                                      	                                        	60	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	24054	APARTMENTS-HRISE                        	                                        	24054	13	19	03                                      	                                        	26	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	15996	APARTMENTS-HRISE                        	                                        	15996	14	19	03                                      	                                        	20	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	19126	APARTMENTS-HRISE                        	                                        	19126	15	19	03                                      	                                        	24	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	37374	APARTMENTS-HRISE                        	                                        	37374	16	19	03                                      	                                        	44	          	          	          	HOT AIR                                 	                                        	                                        	          	2006	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	YES	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	24054	APARTMENTS-HRISE                        	                                        	24054	17	19	03                                      	                                        	26	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	15996	APARTMENTS-HRISE                        	                                        	15996	18	19	03                                      	                                        	20	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
089-010X                      	16175	NEWBURY ST(RT1)-GOOD                    	0	DEARBORN RD                            	          	TREA SH HIGHLANDS AT DEARBORN LLC       	C/O TAX DEPT                            	7601 E TECHNOLOGY WAY - SUITE 600                                                                                                     	DENVER                                  	CO	80237-3190	Apartments - More than Eight Units      	37192/600        	3-Dec-18	LAND + BLDG                             	153057211	13540000	114039400	127579400	     	24.898	7118	CLUB HOUSE                              	                                        	7118	19	19	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	7118	2005	                                        	446	                                        	DDD     	 	02                                      	1	                                        	   	   	   	   	   	YES	   	   	   	YES	YES	   	   
090-006A                      	711	FOREST/DEARBORN                         	1	FARM AVE                               	          	ADAMS RUSSELL CO INC                    	PROPERTY TAX DEPARTMENT                 	ONE COMCAST CTR - 32ND FLOOR                                                                                                          	PHILADELPHIA                            	PA	19103	Cable Tv Transmitting Facilities        	                 	           	                                        	          	985800	472600	1458400	     	4.34	2196	RADIO/TV TRANSMITTER BLD                	                                        	2196	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	2002	                                        	          	                                        	DDD     	 	03                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
090-008A                      	713	FOREST/DEARBORN                         	320	JUBILEE DR                             	          	320 JUBLIEE DRIVE LLC                   	                                        	320 JUBILEE DR                                                                                                                        	PEABODY                                 	MA	01960     	Manufacturing Facilities                	39359/184        	30-Dec-20	LAND + BLDG                             	1	4359200	6019100	10378300	     	8.133	108820	MFG/PROCESSING                          	                                        	108820	1	1	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1994	                                        	          	                                        	DDD     	 	09                                      	0	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
090-009                       	714	FOREST/DEARBORN                         	300	JUBILEE DR                             	          	300 JUBILEE OWNER  LLC                  	C/O LINCOLN PROPERTY COMPANY            	1414 MASS AVE #4                                                                                                                      	BOXBOROUGH                              	MA	01719     	Manufacturing Facilities                	40623/444        	30-Dec-21	LAND + BLDG                             	43155000	6078300	12498200	18576500	     	11.439	163138	OFFICE/WAREHOUSE                        	                                        	163138	1	1	02                                      	                                        	          	          	          	          	NONE                                    	                                        	                                        	336	1995	                                        	          	                                        	DDD     	 	03                                      	0	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
090-009A                      	16649	FOREST/DEARBORN                         	310	JUBILEE DR                             	          	TEN HILLS COLLBORATIVE LLC              	C/O SHAWMUT COMMUNICATIONS GROUP        	33 CHERRY HILL DR                                                                                                                     	DANVERS                                 	MA	01923     	Manufacturing Warehouse Facilities      	39249/497        	2-Dec-20	LAND + BLDG                             	7100000	2470000	3748900	6218900	     	4.5	46280	OFFICE/WAREHOUSE                        	                                        	46280	1	1	01                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	2009	                                        	          	                                        	DDD     	 	08                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
090-012                       	715	CENTENNIEL PARK                         	2	CENTENNIAL DR                          	          	2 CENTENNIAL LLC                        	                                        	7 RANTOUL ST - SUITE 100B                                                                                                             	BEVERLY                                 	MA	01915     	Manufacturing Facilities                	35988/339        	30-Jun-17	LAND + BLDG                             	10	2109600	5817300	7926900	     	3.807	75744	OFFICE/WAREHOUSE                        	                                        	75744	1	1	02                                      	                                        	          	          	          	          	HEAT PUMP                               	                                        	                                        	          	1987	                                        	          	                                        	IP      	 	10	1	                                        	   	   	   	   	   	   	   	   	YES	   	YES	   	   
090-013                       	716	CENTENNIEL PARK                         	0	CENTENNIAL DR                          	          	GFATTER HELMUT F ET ALS TRS             	H & E REALTY TRUST                      	88 ROCKINGHAM AVE                                                                                                                     	MALDEN                                  	MA	02148     	Manufacturing Facilities                	                 	1-Aug-87	LAND + BLDG                             	1750000	1673400	1664200	3337600	     	2.968	31375	MFG/PROCESSING                          	                                        	31375	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1964	                                        	          	                                        	IP      	 	01                                      	1	                                        	   	   	   	   	   	   	   	   	YES	   	YES	   	   
090-014                       	10728	FOREST/DEARBORN                         	795	JUBILEE DRIVE                          	          	795 JUBILEE DRIVE LLC                   	                                        	5 HIGH RIDGE RD                                                                                                                       	TOPSFIELD                               	MA	01893     	Manufacturing Warehouse Facilities      	34945/524        	24-May-16	LAND ONLY                               	2150000	4166500	12631800	16798300	     	12.96	138363	WAREHOUSE                               	                                        	138363	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	2018	                                        	          	                                        	DDD     	 	03                                      	0	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
090-024                       	718	CENTENNIEL PARK                         	7	FIRST AVE                              	          	BSC PROPERTY DEVELOPMENT LLC            	                                        	7 FIRST AVE                                                                                                                           	PEABODY                                 	MA	01960     	Multiple Use - Primarily Residential    	29543/588        	21-Jun-10	LAND + BLDG                             	1600000	927700	975300	1903000	     	1.534	13364	MEDICAL OFFICE BLDG                     	                                        	13364	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1966	                                        	          	                                        	IP      	 	01                                      	1	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
090-025                       	719	CENTENNIEL PARK                         	5	FIRST AVE                              	          	PEDRA JOHN R TRUSTEE                    	HIGH-JR REALTY TRUST                    	145 LOWELL ST                                                                                                                         	LYNNFIELD                               	MA	01940     	Manufacturing Facilities                	22556/294        	25-Mar-04	LAND + BLDG                             	2150000	1086300	1995200	3081500	     	1.839	31788	MFG/PROCESSING                          	                                        	31788	1	1	02                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1964	                                        	          	                                        	IP      	 	01                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	YES
090-026                       	720	CENTENNIEL PARK                         	3	FIRST AVE                              	          	JOMAR REALTY TRUST                      	C/O GREATER BOSTON PROPERTIES INC       	PO BOX 327 DEPT 16                                                                                                                    	HOUSTON                                 	TX	77001	Office Building- manufacturing          	                 	           	                                        	          	754000	793600	1547600	     	1.2	13400	OFFICE/WAREHOUSE                        	                                        	13400	1	1	01                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1966	                                        	          	                                        	IP      	 	03                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
